id,identifiant,numero,adresse,postal,commune,source,geom,date,x,y,k
0,0,0,0,0,0,0,0,0,645912.9077990388,6861347.693908556,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646405.9135643248,6861645.354036851,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646784.1332995866,6861343.909995317,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646960.2812988342,6862302.648181337,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646254.6697831274,6861400.478596829,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645849.8434699115,6861279.176867075,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646524.2045530101,6862899.43406623,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645970.2460377525,6860911.83949688,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646481.7477288006,6861603.161021939,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646326.7531537634,6860573.870432686,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646507.2426977084,6862558.844999739,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645929.8483983853,6861336.659833465,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646389.5387931259,6861212.311641243,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646725.7702288437,6863052.037494989,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646280.8639480704,6860411.583354573,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646613.2183896892,6861877.583689298,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646271.7166498225,6861352.666953362,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646354.8846507174,6861431.396906513,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646950.1277751045,6862445.928397209,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646902.9521599084,6862147.755013012,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646886.1504905266,6862946.3800575845,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646345.7410490138,6861119.8565330785,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646345.3388221408,6861448.955703015,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646404.3872495797,6861695.7962818835,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646680.9867826257,6861437.358944457,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646610.7380806169,6861328.173130887,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646887.8913724483,6862562.921755842,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646327.6748874156,6861858.519249729,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646940.912408573,6862904.958067119,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646463.3661879374,6861456.4415750075,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646335.6503614815,6860744.596774877,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646770.6746853391,6861331.908992199,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646272.2598390182,6861548.654322656,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645851.3506927041,6861340.880925357,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646493.1678701479,6861443.716688946,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645854.7511120158,6861299.649459424,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646551.8133284186,6862845.409411329,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646222.1085771916,6861604.2996016415,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646244.5497419334,6861508.867137781,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646211.0817239693,6860958.183597205,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646463.9345837133,6860880.397065241,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646534.1039152737,6861806.528694058,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646847.8695648334,6863231.840837456,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646522.5280847247,6861870.848862957,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646367.6176419822,6861560.9869276965,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646474.5801133078,6861535.365425416,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646521.7104412704,6862829.962992919,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646737.9030910812,6861933.862762437,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646948.3702127056,6862455.55894506,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645430.3058842003,6860308.801034799,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646728.0027180836,6861348.737323631,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646556.3877502959,6861831.480372089,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645502.18110035,6860224.454185886,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646328.5987458187,6861400.8326043375,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646278.3580266215,6861450.621787688,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646023.0302153489,6860973.564339292,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646567.8203773793,6861843.152474558,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,647033.4285109272,6862305.647466398,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646278.0667822061,6861459.31434213,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646761.2307823484,6861372.534984094,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645482.3548888793,6860233.831816837,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645947.8107961924,6861233.508715199,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646951.4047546415,6862285.88885635,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646050.9172606979,6860358.604745525,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646204.4453890697,6861296.88065577,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646310.0250904708,6861576.764070849,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646434.4037037278,6861676.782050164,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646418.6352895894,6861551.007182691,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646536.7180371089,6861521.329099363,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646441.1220688464,6861754.023027626,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645973.578033961,6861456.803263034,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646325.5462261257,6861414.347601599,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645826.4327139927,6859969.439916698,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646239.3876853595,6860846.380598148,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646298.6655344368,6861656.75902196,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646667.8947244649,6861958.59125306,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646276.941913797,6860766.340022497,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646569.8160095573,6861712.959074744,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646835.682372742,6862847.747326576,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646460.779969283,6860679.883319144,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646176.5982934432,6861004.919824218,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646920.0257414872,6862944.428248112,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646125.7681187764,6860905.218819219,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646254.7957536723,6861473.566768147,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646777.8545272668,6861562.9346749885,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646620.62829156,6863153.680638808,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646441.5160839008,6861504.425542874,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646480.5684599449,6862921.8619561065,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646286.377497961,6861480.414474174,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646532.263030708,6861787.706392972,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646214.9088846697,6861337.70285746,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646007.501412542,6861574.192322957,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646654.2482324229,6863245.785672135,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646149.110030122,6860958.443685998,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645985.071972859,6860316.390979193,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646930.9774769885,6862133.340966468,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645847.1198935944,6860280.467549137,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646550.0493395705,6862840.301780186,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646604.1425050771,6862161.713031771,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645608.5628410685,6860144.110932594,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646515.7722383485,6861823.066668422,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646205.0355000382,6860827.726322901,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646292.3966661372,6861462.605647425,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646463.109638718,6862563.1407846855,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646593.528669374,6861697.1034065755,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646613.461027977,6861282.324120824,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646617.1455618436,6862857.259492748,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646677.7525465285,6861702.288030685,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646732.6101153295,6863055.641764046,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646652.1645705769,6861600.038690044,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646578.3379540159,6863147.710140039,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646380.4429801854,6861515.091223597,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646567.2573431078,6861933.040129771,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646703.2131903545,6862312.7586023165,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646497.7844347196,6861635.679415451,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645531.4758167266,6860218.929126801,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646223.3111182506,6860718.949486847,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646749.7880985187,6861882.965941773,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646871.4049423392,6861559.250737115,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646675.6450875599,6861337.787306829,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646225.2281251614,6861364.966827487,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646901.2270512374,6862889.771560444,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645912.422684195,6860674.342368958,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645975.8933945454,6861244.956768795,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646585.4408511461,6861954.092541064,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646606.0242569091,6861642.612651975,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646581.2963588147,6862078.261374941,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646151.7005299382,6860559.855190607,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646492.4984025225,6860907.868469968,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646170.9119225346,6861297.691541855,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645936.9850200128,6861240.618223105,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646071.8816390939,6861532.629870662,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646177.6423812138,6861426.300480342,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646366.7003994285,6861896.484261216,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646202.1632208406,6860961.564198029,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646262.9237881264,6860923.349100719,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646059.6255045668,6861052.963657532,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646053.3886436024,6860420.297036305,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645578.2028300795,6860147.34453974,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646002.2807902031,6861323.879626793,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646184.6694850624,6860866.83578619,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645880.915235206,6861374.451274898,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646539.4620544328,6861506.06552379,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646571.0565121027,6861268.966828238,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645858.0385944416,6860270.9730381975,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646414.6819541929,6860746.65900051,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646320.3184319074,6860772.059156078,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645958.168142505,6861233.844012821,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646317.9282439686,6860813.343500038,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646307.6478998386,6861358.735609013,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646201.2337639405,6860968.351076591,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646502.3377854206,6861450.83742627,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646867.398046928,6862007.710189209,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646499.6724136212,6863104.884895779,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645760.1388614756,6860153.756055327,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646600.7872807151,6861973.288423223,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646523.5381142824,6862044.647083243,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645953.6184741686,6861417.278220671,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646461.809423243,6860878.513798726,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646038.3933634874,6861164.659568724,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646675.2582652657,6862114.892492352,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646029.7596534678,6861016.858951281,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645964.3042439321,6861356.186938586,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646497.0331825967,6861680.9379588775,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646884.2814392642,6862949.807642638,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646117.0316360096,6860888.288732277,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646360.2056382763,6860818.145524419,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646464.2812841964,6860916.583030119,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645976.761097712,6861007.62782249,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646223.4625959775,6861559.926223264,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646238.379771864,6860762.198474006,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646261.4163112913,6860926.446654983,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646626.7583317972,6862140.811175605,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646473.6039170934,6862982.94088725,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646054.1687807116,6861139.559556875,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646989.4090239254,6862191.892986151,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645812.8944043398,6861434.932399814,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645890.5006147415,6860736.630178699,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646386.7653733881,6860668.562944363,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645877.9066987108,6861578.003072059,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646883.6117502119,6862949.307907586,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646113.34710813,6860709.205422461,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646029.9887398941,6861026.975062744,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646507.444335769,6863067.4978746865,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646551.609927438,6862537.654011712,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646341.5616086428,6861453.725700128,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646455.4331999003,6861307.626794127,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646438.1554479139,6861547.297608445,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646301.33676995,6860774.357888318,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645988.8901943266,6861044.295723403,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646051.1198950473,6861315.7162290625,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646488.7298971086,6862934.457122798,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646643.7544882766,6861365.541658919,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646350.1739871047,6860694.346644443,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646503.8057568161,6861569.832493729,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646251.8308373233,6860845.422981316,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646282.6256084567,6861563.077947622,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646532.5234809796,6863056.054819394,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646693.7254340872,6862320.691858818,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646454.5928393325,6862806.156099817,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,647018.0823141412,6862197.567501329,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646154.4297109343,6860921.272219141,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646385.0242611789,6861414.733882204,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646339.5353300368,6861096.829731122,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645969.1504613335,6860959.997875717,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646759.7565408396,6863285.6390326945,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646126.7839577845,6861526.70498763,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646538.8570188074,6863009.692951994,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646569.9407653443,6861696.244946985,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645937.0425779893,6860758.660352212,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645983.3603924414,6861268.352542056,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646247.6536211876,6860731.441357489,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646593.1611668214,6861603.312870698,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646480.5371208242,6861441.876393655,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646873.568120432,6862139.463407797,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646296.384426147,6861681.250260065,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646749.3432724305,6863272.982781365,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646133.7857025249,6861590.7029354405,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646653.3300495994,6861230.3985974025,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646295.4830348602,6860796.859592734,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645865.8881780051,6861203.890389624,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646510.76453933,6862983.952961328,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645886.9001565949,6861400.974515195,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646633.7830140272,6861631.72699023,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646880.282356307,6862017.871074385,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646250.0285160005,6860458.208682606,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646833.6376482727,6863067.6158860875,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646593.5154078366,6861316.607921117,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646528.0479214353,6863090.6300174445,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,647071.8580820641,6862232.314027121,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646540.4064118064,6861596.878909452,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646325.6848660625,6860625.108507591,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646370.9877002721,6861638.316043726,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646765.939808923,6861327.65424052,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646879.5684934963,6861590.1225614445,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646847.6711472503,6861631.925083666,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645683.8701062001,6859934.048498579,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646374.1368692662,6861629.280359987,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645522.542345426,6860259.395343587,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646953.5199366306,6862304.58842614,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645981.4584452516,6861457.829816784,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646178.2987912319,6860846.264340619,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646544.5689045097,6861207.939050877,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646254.3627286842,6861343.086007576,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645988.9142856229,6861250.710826974,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646298.7515465629,6861270.213168475,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645829.1935906825,6861236.675224058,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646364.3782101173,6861660.386839688,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646018.2555372642,6860212.144170617,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646373.3543833522,6861150.188002247,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646178.3529463543,6860973.638342758,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646157.6380954693,6860704.545181986,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646847.6464177396,6863099.569017522,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646202.5288882682,6861461.512439643,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646258.7183041527,6860886.514671288,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646653.7017875669,6861650.065155669,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646815.2210064393,6862400.622847602,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646019.3736379356,6860964.218002516,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646627.5802406418,6861562.218562473,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645570.5877486783,6860241.089518058,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646972.0033775866,6862122.713662413,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645646.2504785291,6860196.655020248,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646523.7705140226,6862880.436794774,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646325.0016923315,6860792.317419461,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646160.901577843,6861284.143140636,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645890.2914078074,6861267.908497253,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646350.9527246627,6861400.10398875,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646778.9122679167,6861552.975715912,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646504.7675618855,6861684.015605461,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646364.2908950307,6861484.929124447,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646714.3631610633,6861342.72050354,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646896.5332684101,6862280.161255677,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646253.3771049335,6861468.687687133,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646032.5147509925,6860389.489531511,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646000.9186021467,6860878.966959357,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646136.9660095156,6860551.709799384,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646288.5966566727,6861682.558510062,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645893.2919050503,6861026.546865501,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646579.2447750694,6861922.726657843,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646890.9914518502,6862151.052835152,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646748.5557757246,6862330.900010262,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646664.673233076,6861345.361180763,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,645959.9805375752,6861394.756173745,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646638.1319248668,6862941.806157827,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646535.8053007448,6863065.862887114,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646368.3407581924,6861751.77353297,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646387.5385807434,6860854.251352075,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646873.0743504679,6862009.645376712,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646306.777761672,6860962.277377937,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646394.5609459298,6861476.607643552,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646579.9003551187,6861887.082195182,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646634.9535813483,6862710.867453515,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646484.8511544619,6861310.5954862,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646351.5774167725,6861513.990335873,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646465.8970020731,6861585.823741539,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646386.424808091,6861459.827120046,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646153.7286746175,6860910.492446867,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646438.6596229527,6860823.0408997545,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646488.603922647,6862954.527350143,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646219.4974271598,6861003.437297805,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646283.3768898442,6861288.488871766,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646094.1051074088,6861404.332601732,3577,0.16019010343863574
0,0,0,0,0,0,0,0,0,646369.6879667419,6861734.774234542,3577,0.16019010343863574
